GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,act,aqc,at,capx,ceq,ebit,ebitda,epsfi,epsfx,epspi,epspx,fincf,ivncf,lct,lo,lt,ni,oancf,revt,seq,teq,xrd,costat
161125,2023-12-31,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161791,2020-12-31,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161791,2021-12-31,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161791,2022-12-31,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161791,2023-12-31,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161813,2020-12-31,2020,INDL,C,D,STD,USD,668.4140,0.0000,1048.1300,3.6890,59.0920,129.6280,158.5290,8.5500,8.5500,8.5800,8.5800,-75.7400,9.1600,229.0320,126.3280,989.0380,80.8820,55.0190,3097.3280,59.0920,59.0920,0.0000,A
161813,2021-12-31,2021,INDL,C,D,STD,USD,945.1670,0.0000,1317.4540,14.4150,363.2490,427.8180,456.0100,29.9900,29.9900,30.8000,30.8000,-55.8140,-4.0880,243.7910,107.7640,954.2050,296.1330,145.0230,4277.1780,363.2490,363.2490,0.0000,A
161813,2022-12-31,2022,INDL,C,D,STD,USD,1076.9320,63.7670,1490.0420,35.8860,590.0290,441.3110,468.9240,31.5100,31.5100,31.7500,31.7500,-87.8680,-98.6890,210.6770,90.9150,900.0130,296.1760,400.2970,4450.2140,590.0290,590.0290,0.0000,A
161843,2020-12-31,2020,INDL,C,D,STD,USD,106.2710,0.0000,173.5950,0.7090,68.9090,-0.6710,3.5580,-0.6900,-0.6400,-0.6900,-0.6400,-20.7680,0.8440,64.5210,5.4790,104.6860,-13.6100,12.0360,167.4980,68.9090,68.9090,3.2270,A
161843,2021-12-31,2021,INDL,C,D,STD,USD,121.5360,0.0000,179.7750,0.8900,62.8150,0.8820,5.2050,-0.2300,-0.2300,-0.2300,-0.2300,0.0460,-1.1370,81.8630,4.8960,116.9600,-4.5730,7.4560,211.5390,62.8150,62.8150,3.3320,A
161843,2022-12-31,2022,INDL,C,D,STD,USD,127.5040,38.3660,236.6030,16.0890,58.3950,12.0670,21.4820,-0.2400,-0.2400,-0.2400,-0.2400,45.9390,-52.6270,86.4610,5.9990,168.6420,-4.9010,-5.0680,273.8540,58.3950,67.9610,2.9890,A
161844,2020-12-31,2020,INDL,C,D,STD,USD,2644.0000,0.0000,20807.0000,1330.0000,2973.0000,-1334.0000,-119.0000,-2.2100,-2.2100,-2.2100,-2.2100,560.0000,-1329.0000,2309.0000,547.0000,17269.0000,-1685.0000,-1312.0000,3886.0000,2973.0000,3538.0000,0.0000,A
161844,2021-12-31,2021,INDL,C,D,STD,USD,5510.0000,0.0000,20059.0000,828.0000,1996.0000,-603.0000,494.0000,-1.2600,-1.5100,-1.2600,-1.5100,684.0000,-895.0000,2565.0000,198.0000,17811.0000,-961.0000,15.0000,4293.0000,1996.0000,2248.0000,0.0000,A
161844,2022-12-31,2022,INDL,C,D,STD,USD,6744.0000,0.0000,22039.0000,651.0000,3881.0000,-713.0000,378.0000,2.3900,-1.4000,2.4000,-1.4000,1122.0000,4162.0000,3902.0000,225.0000,18383.0000,1832.0000,-795.0000,4180.0000,3881.0000,3656.0000,0.0000,A
161844,2023-12-31,2023,INDL,C,D,STD,USD,5777.0000,0.0000,21778.0000,1017.0000,4118.0000,2340.0000,3606.0000,1.6000,1.6000,1.6000,1.6000,-3188.0000,-1254.0000,4422.0000,684.0000,17674.0000,1221.0000,3227.0000,10372.0000,4118.0000,4104.0000,0.0000,A
161852,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,473.0340,0.0000,49.5060,-29.4890,,-4.0500,-4.0500,-4.0500,-4.0500,22.3590,-3.7790,,0.0000,428.8330,-49.1940,-11.2640,71.6270,49.5500,44.2010,0.0000,A
161852,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,436.0510,0.0000,21.2210,-8.2660,,-2.1500,-2.1500,-2.1500,-2.1500,-9.6570,-2.3880,,0.0000,419.5480,-26.2210,2.3230,127.5350,21.2620,16.5030,0.0000,A
161852,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,406.5690,0.0000,52.2150,21.3810,,1.4000,1.4000,1.4000,1.4000,-51.5510,46.6550,,0.0000,355.0480,32.5370,6.6590,166.2660,52.2550,51.5210,0.0000,A
161853,2020-06-30,2020,INDL,C,D,STD,USD,,0.0000,6758.1750,5.9600,1084.1770,74.7290,80.5410,0.5500,0.5500,0.5500,0.5500,37.2410,84.9700,,53.4240,5673.9980,44.9650,19.8210,253.2690,1084.1770,1084.1770,,A
161853,2021-06-30,2021,INDL,C,D,STD,USD,,-4.2960,7283.7350,5.4580,1042.9440,103.1010,109.9430,0.7700,0.7700,0.7700,0.7700,-104.5580,-83.9710,,51.7820,6240.7910,63.2330,75.4170,255.0160,1042.9440,1042.9440,,A
161853,2022-06-30,2022,INDL,C,D,STD,USD,,0.0000,7719.8830,2.9200,894.0000,105.5790,112.2350,0.9500,0.9500,0.9500,0.9500,432.4100,-479.9510,,43.1050,6825.8830,67.5470,81.3010,239.8500,894.0000,894.0000,,A
161853,2023-06-30,2023,INDL,C,D,STD,USD,,0.0000,8064.8150,1.3550,869.2840,64.7010,70.9970,0.6300,0.6300,0.6300,0.6300,317.2690,-417.9180,,42.3150,7195.5310,40.8110,69.5490,293.5440,869.2840,869.2840,,A
161925,2020-12-31,2020,INDL,C,D,STD,USD,68.2510,0.0000,77.9570,0.0590,15.3590,-11.1640,-10.0250,-4.5900,-4.5900,-4.5900,-4.5900,-0.9250,1.1680,69.9300,0.1140,73.3180,-10.5580,-4.3470,40.0330,15.3590,4.6390,8.1090,A
161942,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,1596.8420,2.0070,172.9300,20.7290,22.5140,0.6100,0.6100,0.6100,0.6100,100.5820,199.0720,,21.2930,1423.9120,9.1630,13.5170,58.2410,172.9300,172.9300,,A
161942,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,1700.6820,2.3350,157.4660,18.4670,20.5390,0.5300,0.5300,0.5300,0.5300,92.0280,-101.1300,,25.3180,1543.2160,7.4100,7.7680,52.2550,157.4660,157.4660,,A
161942,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,1575.1370,1.9440,151.6710,23.6980,24.9600,0.8000,0.8000,0.8000,0.8000,-127.9130,-316.7720,,25.1910,1423.4660,10.4940,9.2920,60.8260,151.6710,151.6710,,A
161942,2023-12-31,2023,INDL,C,D,STD,USD,,,1487.3840,,155.3830,26.2420,26.2420,0.7400,0.7400,0.7400,0.7400,,,,25.7000,1332.0010,9.3930,,71.1650,155.3830,155.3830,,A
161954,2020-11-30,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161954,2021-11-30,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161954,2022-11-30,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161954,2023-11-30,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
161966,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,16196.0000,0.0000,7176.0000,1113.0000,1113.0000,1.1400,1.1400,1.1400,1.1400,707.0000,0.0000,,0.0000,9020.0000,484.0000,-557.0000,1511.0000,7176.0000,7176.0000,,A
161966,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,20843.0000,0.0000,8868.0000,1118.0000,1118.0000,3.5100,3.5100,3.5100,3.5100,2619.0000,0.0000,,0.0000,11975.0000,1567.0000,-2459.0000,1820.0000,8868.0000,8868.0000,,A
161966,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,22398.0000,0.0000,9555.0000,1572.0000,1572.0000,1.1900,1.1900,1.2100,1.2100,1210.0000,0.0000,,0.0000,12843.0000,600.0000,-1359.0000,2096.0000,9555.0000,9555.0000,,A
161966,2023-12-31,2023,INDL,C,D,STD,USD,,0.0000,23800.0000,0.0000,11201.0000,1845.0000,1845.0000,2.6800,2.6800,2.7500,2.7500,-284.0000,0.0000,,0.0000,12599.0000,1522.0000,511.0000,2614.0000,11201.0000,11201.0000,,A
161997,2020-12-31,2020,INDL,C,D,STD,USD,237.0140,8.7010,1057.4760,8.1250,551.9420,53.3200,82.9630,-1.0900,-1.0800,-1.0900,-1.0800,-39.6150,-42.0340,193.3700,47.1310,505.5340,-23.8400,136.7380,871.0140,551.9420,551.9420,,A
161997,2021-12-31,2021,INDL,C,D,STD,USD,257.6820,44.8190,1119.3490,10.8710,571.9000,67.2200,92.7090,2.8900,2.8900,2.9400,2.9400,-44.4100,-20.1430,205.1840,43.4580,547.4490,62.9870,17.9870,926.9580,571.9000,571.9000,,A
161997,2022-12-31,2022,INDL,C,D,STD,USD,328.4840,3.4480,1199.0400,12.5470,552.0400,109.3100,136.6690,3.6400,3.6400,3.7300,3.7300,-74.1080,-20.1280,245.6840,33.6140,647.0000,75.5520,85.4000,1158.9610,552.0400,552.0400,,A
162076,2020-12-31,2020,INDL,C,D,STD,USD,108.7470,0.0000,345.4380,6.4400,147.6680,12.3930,42.7530,0.1400,0.1400,0.1400,0.1400,-23.9850,-5.9280,76.2470,1.6150,191.1020,6.1880,54.4780,289.4670,147.6680,154.3360,7.0000,A
162076,2021-12-31,2021,INDL,C,D,STD,USD,112.5440,0.0000,323.9990,3.5540,152.4270,15.1290,39.6850,0.2100,0.2100,0.2200,0.2200,-32.0220,-3.1890,75.4620,0.1670,165.0070,9.1430,35.7750,272.2080,152.4270,158.9920,6.4000,A
162076,2022-12-31,2022,INDL,C,D,STD,USD,107.4770,0.0000,307.3150,5.8810,154.3550,18.3560,38.7810,0.2600,0.2600,0.2600,0.2600,-34.1550,-5.5740,72.5710,0.1990,151.0250,11.0940,37.2270,286.0100,154.3550,156.2900,6.5000,A
162123,2020-12-31,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162123,2021-12-31,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162123,2022-12-31,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162123,2023-12-31,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162124,2020-07-31,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162124,2021-07-31,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162124,2022-07-31,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162124,2023-07-31,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162125,2020-09-30,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162127,2020-12-31,2020,INDL,C,D,STD,USD,340.6610,0.0000,3507.3000,217.5630,382.5330,143.1590,468.0230,0.4700,0.4700,0.4700,0.4700,-11.7480,-210.0660,270.4700,723.7230,3118.0720,36.9770,364.9800,1304.0280,382.5330,389.2280,,A
162127,2021-12-31,2021,INDL,C,D,STD,USD,427.8150,0.0000,3712.6920,480.3460,540.7130,140.8820,441.4790,-1.2600,-1.2600,-1.2600,-1.2600,211.6500,-586.4430,285.5450,258.3880,2876.3160,-107.0850,318.8670,1282.2330,829.2890,836.3760,,A
162127,2022-12-31,2022,INDL,C,D,STD,USD,598.1440,0.0000,3887.0940,619.9810,709.1180,43.5690,343.7350,0.8700,-1.9000,0.8700,-1.9000,-13.7310,16.2380,266.9040,148.7210,2841.6450,130.9240,223.7100,1191.2630,1037.7980,1045.4490,,A
162129,2020-12-31,2020,INDL,C,D,STD,USD,3521.2000,0.0000,19789.8000,1170.6000,9581.4000,629.9000,1465.3000,1.7500,1.7500,1.7600,1.7600,-283.8000,-1189.5000,3146.5000,1643.9000,10034.6000,666.1000,1582.6000,8681.7000,9581.4000,9755.2000,,A
162129,2021-12-31,2021,INDL,C,D,STD,USD,5325.3000,24.1000,22036.4000,1288.6000,10604.1000,2693.6000,3540.3000,4.2700,4.2700,4.3100,4.3100,-682.1000,-1322.3000,4787.4000,2037.8000,11287.9000,1630.6000,2187.0000,12357.4000,10604.1000,10748.5000,,A
162129,2022-12-31,2022,INDL,C,D,STD,USD,6556.6000,0.0000,23386.0000,1247.3000,12054.6000,4859.3000,5873.0000,10.0600,10.0600,10.1700,10.1700,-2678.7000,-1259.6000,5533.8000,2100.8000,11191.8000,3582.8000,3935.8000,19125.2000,12054.6000,12194.2000,,A
162146,2020-12-31,2020,INDL,C,D,STD,USD,147.1570,363.1400,552.4050,8.9180,379.8540,-18.1200,-8.2510,-1.9400,-1.9400,-1.9400,-1.9400,385.5850,-382.3120,35.0200,0.1760,169.7070,-32.6930,-14.8660,78.6960,382.6980,382.6980,9.4840,A
162146,2021-12-31,2021,INDL,C,D,STD,USD,693.5160,5.5400,1112.9700,23.8820,631.5530,-13.4230,6.8240,-6.1800,-6.1800,-6.1800,-6.1800,564.3420,-469.2540,42.6450,1.0270,471.1420,-275.5280,8.1260,222.6080,641.8280,641.8280,16.8430,A
162146,2022-12-31,2022,INDL,C,D,STD,USD,604.1760,6.5540,1038.7460,23.5830,537.5630,-29.4200,-6.6550,-0.9300,-0.9300,-0.9300,-0.9300,-39.1740,-59.6810,40.8510,5.1280,482.9080,-37.3330,-1.8510,237.2770,555.8380,555.8380,15.7220,A
162160,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,16829.0140,0.0000,7338.5320,829.8510,,0.8100,0.8100,0.8100,0.8100,1401.0740,-2946.7730,,89.0080,9485.1570,431.4500,617.6360,1269.6550,7338.5320,7343.8570,0.0000,A
162160,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,20519.8010,0.0000,8440.1880,1067.1720,,1.1100,1.1100,1.1100,1.1100,2947.6080,-3858.4130,,96.4140,12074.1300,656.0210,811.6560,1573.1570,8440.1880,8445.6710,0.0000,A
162160,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,19658.0000,0.0000,8592.8380,776.1080,,1.5000,1.5000,1.5000,1.5000,-1342.5230,396.0560,,70.3270,11063.5930,902.5970,739.0100,1583.6510,8592.8380,8594.4070,0.0000,A
162171,2020-09-30,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162171,2021-09-30,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162171,2022-09-30,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162171,2023-09-30,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162233,2020-12-31,2020,INDL,C,D,STD,USD,17.8300,0.0000,20.7980,0.6220,14.3570,-7.6640,-7.4140,-0.1200,-0.1200,-0.1200,-0.1200,18.7760,-1.4990,3.7210,1.8490,6.4410,-2.6260,-13.2750,10.5140,14.3570,14.3570,1.8430,A
162233,2021-12-31,2021,INDL,C,D,STD,USD,56.1450,11.9130,82.9890,6.4280,55.8070,-14.7600,-13.9380,0.5100,0.5100,0.5100,0.5100,64.5960,-19.1250,23.0230,2.6880,27.1260,25.4750,-17.8250,21.4130,55.8070,55.8630,1.9310,A
162233,2022-12-31,2022,INDL,C,D,STD,USD,24.9590,1.3840,56.6680,2.0690,35.8920,-29.7340,-27.5570,-0.4300,-0.4300,-0.4300,-0.4300,-6.9550,-2.9410,13.5110,5.8180,20.3270,-19.2820,-18.5800,37.0100,35.8920,36.3410,2.2900,A
162254,2020-12-31,2020,INDL,C,D,STD,USD,3763.0000,100.0000,10909.0000,364.0000,3526.0000,715.0000,1064.0000,16.7500,16.8500,16.8500,16.9500,-1471.0000,592.0000,1973.0000,1097.0000,7014.0000,1985.0000,1343.0000,5655.0000,3526.0000,3895.0000,74.0000,A
162254,2021-12-31,2021,INDL,C,D,STD,USD,3807.0000,1142.0000,11975.0000,467.0000,4189.0000,1988.0000,2350.0000,16.8600,17.0600,16.9900,17.1900,-1042.0000,-1119.0000,2505.0000,1002.0000,7438.0000,1890.0000,1757.0000,8537.0000,4189.0000,4537.0000,86.0000,A
162254,2022-12-31,2022,INDL,C,D,STD,USD,6611.0000,10589.0000,26272.0000,543.0000,5637.0000,1415.0000,1860.0000,17.3400,17.4100,17.4800,17.5500,10290.0000,-11141.0000,4068.0000,1120.0000,20167.0000,1894.0000,1819.0000,9673.0000,5637.0000,6105.0000,112.0000,A
162293,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,4246.1560,25.5590,330.9440,43.0940,50.9250,2.9900,2.9900,2.9900,2.9900,124.1860,-44.8090,,48.9890,3915.2120,29.4530,13.0680,173.1950,330.9440,330.9440,,A
162293,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,4210.9940,29.8920,380.3380,62.2610,71.0360,4.8200,4.8200,4.8500,4.8500,-75.5600,43.8740,,32.5440,3830.6560,48.1140,54.8400,164.2040,380.3380,380.3380,,A
162293,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,4543.1040,17.5170,364.9740,52.4030,61.1320,3.7000,3.7000,3.7300,3.7300,331.9020,-601.0330,,17.4250,4178.1300,35.5410,82.7230,178.1650,364.9740,364.9740,,A
162293,2023-12-31,2023,INDL,C,D,STD,USD,,,5167.5720,,362.7950,28.4550,28.4550,0.9500,0.9500,0.9500,0.9500,,,,18.0320,4804.7770,8.4170,,265.5670,362.7950,362.7950,,A
162335,2021-03-31,2020,INDL,C,D,STD,USD,269.8350,0.0000,3429.2730,22.2430,1358.2980,297.4020,327.5660,3.2500,3.2500,3.2800,3.2800,-279.4190,-22.2430,122.1380,8.6120,2070.9750,164.6820,235.6070,943.3650,1358.2980,1358.2980,,A
162335,2022-03-31,2021,INDL,C,D,STD,USD,293.2670,247.0460,3670.6810,9.6420,1577.6110,336.6130,368.7050,4.0400,4.0400,4.0900,4.0900,-7.5690,-256.5110,143.4220,7.4840,2093.0700,205.3810,259.9220,1086.8120,1577.6110,1577.6110,,A
162335,2023-03-31,2022,INDL,C,D,STD,USD,391.7430,0.0000,3353.7290,7.7840,1447.0840,347.8020,380.4270,-1.6500,-1.6500,-1.6500,-1.6500,-185.8460,-11.5840,160.7150,8.1650,1906.6450,-82.3060,229.7160,1127.7250,1447.0840,1447.0840,,A
162338,2020-12-31,2020,INDL,C,D,STD,USD,321.5240,1.2950,1063.0490,90.7100,239.5730,80.8590,155.0000,1.7800,1.7800,1.7800,1.7800,-8.9500,-86.5550,272.8070,7.7430,823.4760,48.1320,99.3360,1391.0830,239.5730,239.5730,,A
162338,2021-12-31,2021,INDL,C,D,STD,USD,420.6950,0.0000,1137.4910,38.8410,302.2100,108.9600,176.4970,2.7400,2.7400,2.7400,2.7400,-44.5580,-33.2330,312.7090,9.1500,835.2810,73.7330,83.2800,1750.9800,302.2100,302.2100,,A
162338,2022-12-31,2022,INDL,C,D,STD,USD,459.6520,0.0000,1203.6780,117.0990,446.9300,240.4350,317.0920,6.3700,6.3700,6.3700,6.3700,-78.2390,-103.7430,286.9010,9.4650,756.7480,168.6320,213.4050,2015.4560,446.9300,446.9300,,A
162354,2020-09-30,2020,INDL,C,D,STD,USD,1547.1960,0.0000,2917.3250,66.3470,2432.6430,220.5630,311.4410,2.2500,2.2500,2.3000,2.3000,-207.7750,134.3740,267.1090,146.4960,478.9200,231.3630,343.8490,1161.7920,2432.6430,2438.4050,239.0450,A
162354,2021-09-30,2021,INDL,C,D,STD,USD,1760.4980,4.5000,3105.6870,54.4540,2597.9790,340.7590,436.6190,2.9700,2.9700,3.0700,3.0700,-252.5150,-44.9050,315.7170,129.0230,501.4550,310.2270,447.7530,1281.2560,2597.9790,2604.2320,253.6400,A
162354,2022-09-30,2022,INDL,C,D,STD,USD,1310.8940,38.1710,2689.5480,47.9280,2246.1830,251.6280,340.0890,1.8100,1.8100,1.8400,1.8400,-610.5580,-295.9350,277.5180,123.3250,438.5280,184.0870,318.5760,1253.7930,2246.1830,2251.0200,261.1740,A
162354,2023-09-30,2023,INDL,C,D,STD,USD,1487.8040,-25.7030,2979.7660,30.3390,2355.1000,262.8140,345.3720,2.0500,2.0500,2.1000,2.1000,-236.8120,54.2060,422.2260,148.3360,607.5820,200.6560,367.0810,1299.7440,2355.1000,2372.1840,271.5230,A
162385,2020-12-31,2020,INDL,C,D,STD,USD,3502.8470,220.7040,8183.3610,80.4710,1904.8950,228.8890,490.8150,-5.5600,-5.5600,-5.5600,-5.5600,-179.2560,-329.0860,2740.8530,230.1680,6148.2250,-243.6380,857.0190,1559.8690,1904.8950,1917.9170,,A
162385,2021-12-31,2021,INDL,C,D,STD,USD,5299.5120,558.7840,10306.8280,86.0410,1838.7730,399.0180,671.6590,0.0000,0.0000,0.0000,0.0000,1403.2690,-1601.1060,4399.6990,844.8740,8213.9490,0.1370,150.3980,1850.5420,1838.7730,1838.7730,,A
162385,2022-12-31,2022,INDL,C,D,STD,USD,6817.1490,0.0000,11529.2290,112.8750,1649.5130,624.2450,888.1130,4.5000,4.5000,4.5400,4.5400,681.2590,-716.6540,6294.0670,850.6510,9879.7160,201.4380,679.4250,2350.5110,1649.5130,1649.5130,,A
162385,2023-12-31,2023,INDL,C,D,STD,USD,8935.3000,402.0000,13882.1000,143.6000,1820.6000,651.4000,927.6000,6.1600,6.1600,6.2300,6.2300,1573.3000,-2138.3000,8519.2000,585.3000,12061.5000,266.6000,907.9000,2548.0000,1820.6000,1820.6000,,A
162391,2020-12-31,2020,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162391,2021-12-31,2021,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162391,2022-12-31,2022,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162391,2023-12-31,2023,INDL,C,D,STD,USD,,,,,,,,,,,,,,,,,,,,,,,A
162400,2020-12-31,2020,INDL,C,D,STD,USD,62.7770,2.5690,83.8400,1.7810,53.3830,23.3700,25.6000,0.6600,0.6600,0.6600,0.6600,3.5110,-4.6630,21.2000,0.7300,30.4570,18.2820,18.4660,158.9240,53.3830,53.3830,0.1440,A
162400,2021-12-31,2021,INDL,C,D,STD,USD,79.0280,49.1850,161.0150,6.7250,84.4620,40.1160,44.5040,1.1400,1.1400,1.1400,1.1400,19.2410,-56.8080,36.2680,2.6310,76.5530,31.5670,18.2680,259.2630,84.4620,84.4620,0.3700,A
162400,2022-12-31,2022,INDL,C,D,STD,USD,106.8210,4.6730,193.3620,7.9360,124.7220,53.4370,61.2710,1.5000,1.5000,1.5000,1.5000,0.6020,-14.1560,27.4020,1.0700,68.6400,41.3810,12.0570,323.9930,124.7220,124.7220,0.4000,A
162401,2020-12-31,2020,INDL,C,D,STD,USD,3568.0000,650.0000,8713.0000,249.0000,3519.0000,190.0000,465.0000,4.6600,1.1700,4.6900,1.1800,-655.0000,1463.0000,1979.0000,910.0000,5040.0000,1034.0000,253.0000,6018.0000,3519.0000,3673.0000,135.0000,A
162401,2021-12-31,2021,INDL,C,D,STD,USD,3928.0000,245.0000,9392.0000,342.0000,4378.0000,774.0000,1063.0000,4.7200,4.7200,4.7700,4.7700,-977.0000,-524.0000,2051.0000,713.0000,4833.0000,1045.0000,952.0000,8453.0000,4378.0000,4559.0000,150.0000,A
162401,2022-12-31,2022,INDL,C,D,STD,USD,3145.0000,0.0000,8220.0000,272.0000,3624.0000,710.0000,983.0000,2.2700,2.2100,2.2900,2.2300,-994.0000,-279.0000,1701.0000,422.0000,4380.0000,460.0000,914.0000,8023.0000,3624.0000,3840.0000,125.0000,A
162408,2020-12-31,2020,INDL,C,D,STD,USD,6.4850,0.0000,7.4240,0.0550,-44.0950,-17.1680,-17.0990,11.1000,11.1000,11.1000,11.1000,-47.6150,67.1670,55.8420,0.0000,56.2200,60.7960,-16.2840,0.0960,-44.0950,-102.2900,0.3740,A
162408,2021-12-31,2021,INDL,C,D,STD,USD,165.3720,0.0000,206.2710,11.9040,122.2320,-42.3890,-34.9220,-3.9200,-3.9200,-3.9200,-3.9200,193.0980,-22.2090,85.6830,0.0000,86.0870,-64.7370,-108.2560,21.3900,122.2320,120.1840,0.3020,A
162408,2022-12-31,2022,INDL,C,D,STD,USD,57.6580,0.0000,86.8630,35.8580,6.5690,-81.6470,-68.3980,-5.8700,-5.8700,-5.8700,-5.8700,4.7880,-36.0700,81.7960,0.0000,82.8700,-141.3420,-22.4360,17.2370,6.5690,3.9930,0.3530,A
162449,2020-12-31,2020,INDL,C,D,STD,USD,609.2780,0.0000,1247.8570,42.2240,719.1720,110.0220,160.4840,2.5900,2.5900,2.6100,2.6100,-89.5640,-18.3160,221.0780,19.6440,528.6850,89.4760,202.9730,958.4340,719.1720,719.1720,,A
162449,2021-12-31,2021,INDL,C,D,STD,USD,578.1440,76.8310,1282.9040,37.2480,693.1560,159.7420,208.8740,3.3500,3.3500,3.4200,3.4200,-146.8790,-114.2700,495.6860,24.3620,589.7480,114.7580,184.3870,1122.2930,693.1560,693.1560,,A
162449,2022-12-31,2022,INDL,C,D,STD,USD,612.7940,3.8720,1346.1190,44.8360,758.1790,192.2960,248.5780,4.2300,4.2300,4.2900,4.2900,-81.7240,-96.5460,277.9460,40.9370,587.9400,142.9680,166.1410,1412.0440,758.1790,758.1790,,A
162453,2020-12-31,2020,INDL,C,D,STD,USD,8.6830,0.0000,125.1390,19.3400,-184.7450,-6.0700,-1.1760,-1.7400,-1.7400,-1.7400,-1.7400,14.7750,-17.3090,102.2350,1.6410,309.8830,-36.6590,2.4800,165.5570,-184.7440,-184.7440,0.2130,A
162453,2021-12-31,2021,INDL,C,D,STD,USD,20.6930,0.0000,160.8310,26.6520,-120.2390,-15.8250,-10.3770,-1.5400,-1.5400,-1.5400,-1.5400,50.7040,-22.8940,65.3300,1.7340,281.0690,-47.1470,-20.6470,211.9490,-120.2380,-120.2380,0.0880,A
162453,2022-12-31,2022,INDL,C,D,STD,USD,18.1360,0.0000,207.1140,39.1570,-201.8550,-33.6650,-28.1300,-3.1200,-3.1200,-3.1200,-3.1200,53.6330,-31.3060,88.2810,1.7560,408.9680,-107.7580,-22.8660,256.5130,-201.8540,-201.8540,0.1800,A
162559,2020-12-31,2020,INDL,C,D,STD,USD,,0.0000,5971.8610,64.2860,911.7720,589.7520,626.6420,3.5400,3.5400,3.6900,3.6900,-547.3510,-62.9390,,363.7850,4972.4280,402.4610,575.9310,2641.1030,911.7720,999.4330,,A
162559,2021-12-31,2021,INDL,C,D,STD,USD,,0.0000,7147.1810,39.6980,975.2200,843.7820,882.1570,4.6300,4.6300,4.9000,4.9000,195.8360,-39.0560,,411.9020,5494.2170,528.0640,866.0790,3291.9100,975.2200,1077.9640,,A
162559,2022-12-31,2022,INDL,C,D,STD,USD,,0.0000,5852.5610,49.5110,556.4630,605.6960,648.0920,3.5100,3.5100,3.6800,3.6800,-1382.0350,-56.4380,,381.7960,4593.6910,357.5170,833.9840,2825.6360,556.4630,675.3990,,A
162559,2023-12-31,2023,INDL,C,D,STD,USD,,,4635.7810,,423.7590,245.6460,,-0.9000,-0.9000,-0.9000,-0.9000,,,,,4065.9190,-75.4790,,2635.0980,423.7590,482.1870,,A
162560,2020-06-30,2020,INDL,C,D,STD,USD,,0.0000,13851.9000,12.3330,1225.7830,357.5550,381.9980,2.9800,2.9800,3.0100,3.0100,2157.4720,-1348.4390,,729.2440,12621.0540,183.4380,284.1180,725.8260,1230.8460,1230.8460,,A
